SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,EngagementScore,RiskScore,TenureChargeInteraction,CustomerStability,ServiceDensity
0,17,44.45,792.15,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,44.00833333333333,755.6500000000001,2.4694444444444446,755.6500000000001,0.37403740374037403,2.4694444444444446
0,6,49.15,295.65,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,42.23571428571428,294.9,7.021428571428571,294.9,0.11964107676969093,7.021428571428571
1,51,29.45,1459.35,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,28.064423076923074,1501.95,0.5663461538461538,1501.95,1.6748768472906403,0.5663461538461538
0,44,100.55,4398.15,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,97.73666666666666,4424.2,2.2344444444444442,4424.2,0.43328409650418515,2.2344444444444442
0,49,85.3,4297.95,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,85.959,4179.7,1.706,4179.7,0.5677867902665121,1.706
0,2,95.65,167.3,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,55.76666666666667,191.3,31.883333333333336,191.3,0.020693222969477496,31.883333333333336
0,59,69.1,4096.9,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,68.28166666666667,4076.8999999999996,1.1516666666666666,4076.8999999999996,0.8416547788873039,1.1516666666666666
1,50,70.35,3454.6,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,67.73725490196078,3517.4999999999995,1.3794117647058823,3517.4999999999995,0.700770847932726,1.3794117647058823
0,59,20.6,1286.0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,21.433333333333334,1215.4,0.3433333333333334,1215.4,2.7314814814814814,0.3433333333333334
0,18,74.15,1387.0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,73.0,1334.7,3.9026315789473687,1334.7,0.2395209580838323,3.9026315789473687
0,10,75.05,786.3,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.48181818181818,750.5,6.822727272727272,750.5,0.13149243918474687,6.822727272727272
0,14,44.6,641.25,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,42.75,624.4,2.9733333333333336,624.4,0.30701754385964913,2.9733333333333336
0,35,21.45,705.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,19.595833333333335,750.75,0.5958333333333333,750.75,1.55902004454343,0.5958333333333333
0,8,43.45,345.5,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,38.388888888888886,347.6,4.827777777777778,347.6,0.17997750281214847,4.827777777777778
0,18,20.05,345.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,18.205263157894734,360.90000000000003,1.055263157894737,360.90000000000003,0.8551068883610451,1.055263157894737
0,60,94.15,5811.8,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,95.27540983606558,5649.0,1.5434426229508198,5649.0,0.630583289542827,1.5434426229508198
0,1,94.4,94.4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,47.2,94.4,47.2,94.4,0.010482180293501047,47.2
0,6,19.55,124.45,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,17.77857142857143,117.30000000000001,2.792857142857143,117.30000000000001,0.291970802919708,2.792857142857143
0,19,75.9,1375.6,0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,68.78,1442.1000000000001,3.7950000000000004,1442.1000000000001,0.247074122236671,3.7950000000000004
0,53,64.15,3491.55,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,64.65833333333333,3399.9500000000003,1.187962962962963,3399.9500000000003,0.8135072908672294,1.187962962962963
1,72,109.55,7920.7,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,108.5027397260274,7887.599999999999,1.5006849315068493,7887.599999999999,0.6512890094979648,1.5006849315068493
0,60,110.8,6640.7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,108.8639344262295,6648.0,1.8163934426229509,6648.0,0.5366726296958855,1.8163934426229509
0,1,55.0,55.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,27.5,55.0,27.5,55.0,0.017857142857142856,27.5
0,13,53.45,718.1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,51.292857142857144,694.85,3.817857142857143,694.85,0.23875114784205692,3.817857142857143
0,5,69.95,320.4,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,53.4,349.75,11.658333333333333,349.75,0.07047216349541931,11.658333333333333
0,1,101.45,101.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,50.725,101.45,50.725,101.45,0.009760858955588092,50.725
0,13,97.0,1334.45,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,95.31785714285715,1261.0,6.928571428571429,1261.0,0.1326530612244898,6.928571428571429
0,37,90.6,3358.65,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,88.38552631578948,3352.2,2.384210526315789,3352.2,0.4039301310043668,2.384210526315789
0,64,73.55,4764.0,0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,73.29230769230769,4707.2,1.1315384615384616,4707.2,0.8584842387659289,1.1315384615384616
0,5,67.95,350.3,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,58.38333333333333,339.75,11.325000000000001,339.75,0.0725163161711385,11.325000000000001
0,61,94.35,5703.0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,91.98387096774194,5755.349999999999,1.521774193548387,5755.349999999999,0.6397482957524908,1.521774193548387
0,1,69.5,69.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,34.75,69.5,34.75,69.5,0.014184397163120567,34.75
0,1,18.85,18.85,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,9.425,18.85,9.425,18.85,0.05037783375314861,9.425
0,26,19.4,525.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,19.46481481481481,504.4,0.7185185185185184,504.4,1.2745098039215688,0.7185185185185184
0,1,69.2,69.2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,34.6,69.2,34.6,69.2,0.014245014245014245,34.6
0,24,19.75,483.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.326,474.0,0.79,474.0,1.1566265060240963,0.79
0,17,54.6,934.8,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,51.93333333333333,928.2,3.033333333333333,928.2,0.3057553956834532,3.033333333333333
0,26,29.8,786.5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,29.12962962962963,774.8000000000001,1.1037037037037036,774.8000000000001,0.8441558441558441,1.1037037037037036
0,1,69.65,69.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,34.825,69.65,34.825,69.65,0.014154281670205236,34.825
1,40,101.85,4086.3,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,99.66585365853659,4074.0,2.4841463414634144,4074.0,0.38891589693728734,2.4841463414634144
0,52,103.05,5364.8,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,101.22264150943397,5358.599999999999,1.9443396226415093,5358.599999999999,0.4997597308986065,1.9443396226415093
0,1,82.3,82.3,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,41.15,82.3,41.15,82.3,0.012004801920768308,41.15
0,1,20.3,20.3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,10.15,20.3,10.15,20.3,0.046948356807511735,10.15
0,21,35.1,770.4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,35.018181818181816,737.1,1.5954545454545455,737.1,0.5817174515235457,1.5954545454545455
0,67,105.7,6816.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,100.24926470588235,7081.900000000001,1.5544117647058824,7081.900000000001,0.6279287722586692,1.5544117647058824
0,44,56.25,2419.55,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,53.76777777777778,2475.0,1.25,2475.0,0.7685589519650655,1.25
0,70,60.35,4138.7,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,58.291549295774644,4224.5,0.85,4224.5,1.1409942950285248,0.85
0,3,79.25,267.6,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,66.9,237.75,19.8125,237.75,0.037383177570093455,19.8125
0,56,59.8,3457.45,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,60.657017543859645,3348.7999999999997,1.0491228070175438,3348.7999999999997,0.9210526315789475,1.0491228070175438
0,13,84.6,1115.2,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,79.65714285714286,1099.8,6.042857142857143,1099.8,0.1518691588785047,6.042857142857143
0,58,93.4,5435.6,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,92.12881355932204,5417.200000000001,1.5830508474576273,5417.200000000001,0.6144067796610169,1.5830508474576273
0,42,94.2,4186.3,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,97.35581395348838,3956.4,2.1906976744186046,3956.4,0.4411764705882353,2.1906976744186046
1,1,25.05,25.05,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.525,25.05,12.525,25.05,0.03838771593090211,12.525
0,46,99.65,4630.2,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,98.51489361702127,4583.900000000001,2.120212765957447,4583.900000000001,0.4570293094883259,2.120212765957447
0,63,50.65,3221.25,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,50.33203125,3190.95,0.79140625,3190.95,1.2197483059051306,0.79140625
0,11,60.9,688.5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,57.375,669.9,5.075,669.9,0.1777059773828756,5.075
0,15,59.65,867.1,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,54.19375,894.75,3.728125,894.75,0.247320692497939,3.728125
0,72,64.7,4746.05,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,65.01438356164384,4658.400000000001,0.8863013698630138,4658.400000000001,1.095890410958904,0.8863013698630138
0,29,25.1,712.85,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,23.761666666666667,727.9000000000001,0.8366666666666667,727.9000000000001,1.1111111111111112,0.8366666666666667
0,1,48.95,48.95,1,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,24.475,48.95,24.475,48.95,0.02002002002002002,24.475
0,6,54.85,355.1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,50.728571428571435,329.1,7.835714285714286,329.1,0.10743061772605192,7.835714285714286
0,1,45.3,45.3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.65,45.3,22.65,45.3,0.021598272138228944,22.65
0,63,91.35,5764.7,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,90.0734375,5755.049999999999,1.42734375,5755.049999999999,0.6821873308067137,1.42734375
0,2,85.85,167.3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,55.76666666666667,171.7,28.616666666666664,171.7,0.023028209556706966,28.616666666666664
0,18,25.1,428.45,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,22.55,451.8,1.3210526315789475,451.8,0.689655172413793,1.3210526315789475
0,43,34.0,1505.35,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34.2125,1462.0,0.7727272727272727,1462.0,1.2285714285714286,0.7727272727272727
0,15,45.9,693.45,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,43.340625,688.5,2.86875,688.5,0.31982942430703626,2.86875
0,10,95.2,930.4,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,84.58181818181818,952.0,8.654545454545454,952.0,0.10395010395010394,8.654545454545454
0,55,20.5,1177.95,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,21.03482142857143,1127.5,0.36607142857142855,1127.5,2.558139534883721,0.36607142857142855
0,49,100.6,5069.65,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,101.39299999999999,4929.4,2.012,4929.4,0.48228346456692917,2.012
0,6,55.3,324.25,1,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,46.32142857142857,331.79999999999995,7.8999999999999995,331.79999999999995,0.10657193605683837,7.8999999999999995
0,70,20.35,1458.1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,20.536619718309858,1424.5,0.28661971830985916,1424.5,3.2786885245901636,0.28661971830985916
1,2,74.85,156.4,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,52.13333333333333,149.7,24.95,149.7,0.02636783124588003,24.95
1,63,36.1,2298.9,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,35.9203125,2274.3,0.5640625,2274.3,1.6981132075471697,0.5640625
0,25,65.8,1679.65,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,64.60192307692309,1645.0,2.5307692307692307,1645.0,0.37425149700598803,2.5307692307692307
1,18,20.35,369.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,19.45263157894737,366.3,1.0710526315789475,366.3,0.8430913348946135,1.0710526315789475
1,28,105.8,2998.0,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,103.37931034482759,2962.4,3.6482758620689655,2962.4,0.2621722846441948,3.6482758620689655
1,53,96.75,5206.55,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,96.4175925925926,5127.75,1.7916666666666667,5127.75,0.5421994884910486,1.7916666666666667
0,35,102.35,3626.1,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,100.725,3582.25,2.8430555555555554,3582.25,0.33865505563618775,2.8430555555555554
0,1,24.4,24.4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.2,24.4,12.2,24.4,0.03937007874015748,12.2
0,70,115.65,7968.85,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,112.23732394366198,8095.5,1.6288732394366199,8095.5,0.6000857265323617,1.6288732394366199
0,2,79.85,152.45,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,50.81666666666666,159.7,26.616666666666664,159.7,0.024737167594310452,26.616666666666664
0,26,73.05,1959.5,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,72.57407407407408,1899.3,2.7055555555555553,1899.3,0.3511141120864281,2.7055555555555553
0,34,64.35,2053.05,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,58.658571428571435,2187.8999999999996,1.8385714285714283,2187.8999999999996,0.5202754399387912,1.8385714285714283
0,19,20.5,398.55,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.927500000000002,389.5,1.025,389.5,0.8837209302325582,1.025
0,15,76.0,1130.85,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,70.678125,1140.0,4.75,1140.0,0.19480519480519481,4.75
0,62,54.75,3425.35,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,54.37063492063492,3394.5,0.8690476190476191,3394.5,1.1121076233183858,0.8690476190476191
1,42,104.75,4323.45,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,100.5453488372093,4399.5,2.436046511627907,4399.5,0.3971631205673759,2.436046511627907
0,9,74.65,703.55,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,70.35499999999999,671.85,7.465000000000001,671.85,0.11896893588896232,7.465000000000001
0,24,51.15,1275.7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,51.028,1227.6,2.046,1227.6,0.46021093000958774,2.046
1,68,41.95,2965.75,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,42.981884057971016,2852.6000000000004,0.6079710144927537,2852.6000000000004,1.5832363213038416,0.6079710144927537
0,31,54.35,1647.0,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,51.46875,1684.8500000000001,1.6984375,1684.8500000000001,0.5600722673893406,1.6984375
0,1,56.25,56.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,28.125,56.25,28.125,56.25,0.017467248908296942,28.125
0,21,106.1,2249.95,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,102.27045454545454,2228.1,4.822727272727272,2228.1,0.19607843137254902,4.822727272727272
0,63,96.0,6109.75,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,95.46484375,6048.0,1.5,6048.0,0.6494845360824743,1.5
1,2,79.75,159.4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,53.13333333333333,159.5,26.583333333333332,159.5,0.02476780185758514,26.583333333333332
0,61,61.45,3751.15,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,60.502419354838715,3748.4500000000003,0.9911290322580646,3748.4500000000003,0.976781425140112,0.9911290322580646
0,1,68.65,68.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34.325,68.65,34.325,68.65,0.014357501794687724,34.325
0,18,19.65,411.25,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,21.644736842105264,353.7,1.0342105263157895,353.7,0.8716707021791769,1.0342105263157895
0,6,19.0,105.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,15.071428571428571,114.0,2.7142857142857144,114.0,0.3,2.7142857142857144
0,33,100.0,3320.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,97.66470588235293,3300.0,2.9411764705882355,3300.0,0.32673267326732675,2.9411764705882355
0,16,20.25,327.45,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,19.261764705882353,324.0,1.1911764705882353,324.0,0.7529411764705882,1.1911764705882353
0,56,98.7,5669.5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,99.46491228070175,5527.2,1.731578947368421,5527.2,0.5616850551654965,1.731578947368421
0,23,19.8,465.45,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,19.39375,455.40000000000003,0.8250000000000001,455.40000000000003,1.1057692307692308,0.8250000000000001
0,9,73.8,704.3,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,70.42999999999999,664.1999999999999,7.38,664.1999999999999,0.12032085561497327,7.38
1,14,100.2,1369.8,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,91.32,1402.8,6.680000000000001,1402.8,0.1383399209486166,6.680000000000001
0,15,74.9,1107.25,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,69.203125,1123.5,4.68125,1123.5,0.1976284584980237,4.68125
0,5,20.05,95.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,15.924999999999999,100.25,3.341666666666667,100.25,0.2375296912114014,3.341666666666667
0,61,106.2,6375.2,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,102.8258064516129,6478.2,1.7129032258064516,6478.2,0.5690298507462687,1.7129032258064516
0,70,116.55,8152.3,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,114.82112676056339,8158.5,1.6415492957746478,8158.5,0.5954912803062526,1.6415492957746478
0,15,99.7,1566.75,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,97.921875,1495.5,6.23125,1495.5,0.14895729890764647,6.23125
0,8,19.7,130.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,14.472222222222221,157.6,2.1888888888888887,157.6,0.3864734299516908,2.1888888888888887
0,8,19.5,162.15,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,18.016666666666666,156.0,2.1666666666666665,156.0,0.3902439024390244,2.1666666666666665
0,4,29.15,110.05,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,22.009999999999998,116.6,5.83,116.6,0.13266998341625208,5.83
0,34,55.0,1885.15,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,53.861428571428576,1870.0,1.5714285714285714,1870.0,0.6071428571428571,1.5714285714285714
0,68,90.8,6302.85,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,91.34565217391305,6174.4,1.3159420289855073,6174.4,0.7407407407407408,1.3159420289855073
0,45,51.0,2264.5,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,49.22826086956522,2295.0,1.108695652173913,2295.0,0.8653846153846154,1.108695652173913
1,9,90.1,816.8,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,81.67999999999999,810.9,9.01,810.9,0.09879253567508234,9.01
0,22,59.05,1253.5,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,54.5,1299.1,2.567391304347826,1299.1,0.36636136552872606,2.567391304347826
0,2,20.3,41.2,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,13.733333333333334,40.6,6.766666666666667,40.6,0.09389671361502347,6.766666666666667
0,70,72.95,5265.55,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,74.16267605633803,5106.5,1.0274647887323944,5106.5,0.9465855307640297,1.0274647887323944
0,10,73.55,693.3,0,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,63.027272727272724,735.5,6.6863636363636365,735.5,0.1341381623071764,6.6863636363636365
0,72,84.3,5997.1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,82.15205479452055,6069.599999999999,1.154794520547945,6069.599999999999,0.8440797186400938,1.154794520547945
0,49,78.0,3824.2,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,76.484,3822.0,1.56,3822.0,0.620253164556962,1.56
1,54,72.1,3886.05,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,70.65545454545455,3893.3999999999996,1.3109090909090908,3893.3999999999996,0.7387140902872777,1.3109090909090908
0,71,106.75,7283.25,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,101.15625,7579.25,1.4826388888888888,7579.25,0.6589327146171694,1.4826388888888888
